delta,trial,S_count,I_count,R_count,S_proportion,I_proportion,R_proportion,nnd_before_predator
8.0,182,40,0,0,1.0,0.0,0.0,6.912008371517731
8.0,178,40,0,0,1.0,0.0,0.0,5.379843061416927
8.0,189,40,0,0,1.0,0.0,0.0,5.118290778183473
8.0,188,40,0,0,1.0,0.0,0.0,5.175903902659047
8.0,190,40,0,0,1.0,0.0,0.0,7.685848117762786
8.0,192,40,0,0,1.0,0.0,0.0,5.1990997193268305
8.0,193,40,0,0,1.0,0.0,0.0,7.269768710153845
8.0,196,40,0,0,1.0,0.0,0.0,5.664583027418621
8.0,194,40,0,0,1.0,0.0,0.0,6.138058556786644
8.0,195,40,0,0,1.0,0.0,0.0,7.288425218397654
8.0,198,40,0,0,1.0,0.0,0.0,6.204456385437707
8.0,176,11,11,18,0.275,0.275,0.45,5.327063690556065
8.0,191,40,0,0,1.0,0.0,0.0,5.912051445933641
8.0,197,40,0,0,1.0,0.0,0.0,7.366061125498756
8.0,199,40,0,0,1.0,0.0,0.0,6.958487308190124
8.0,186,14,18,8,0.35,0.45,0.2,6.362085902433281
8.0,201,40,0,0,1.0,0.0,0.0,7.311502431053265
8.0,203,40,0,0,1.0,0.0,0.0,5.08268979331868
8.0,187,12,9,19,0.3,0.225,0.475,7.735364976250156
8.0,202,40,0,0,1.0,0.0,0.0,7.0196223130124595
8.0,200,40,0,0,1.0,0.0,0.0,8.727938553594468
8.0,204,40,0,0,1.0,0.0,0.0,5.692998788747446
8.0,206,40,0,0,1.0,0.0,0.0,5.370569597467532
8.0,207,40,0,0,1.0,0.0,0.0,7.862784506106434
8.0,205,40,0,0,1.0,0.0,0.0,6.417424969139214
8.0,209,40,0,0,1.0,0.0,0.0,7.155464279037753
8.0,210,40,0,0,1.0,0.0,0.0,6.373185169154182
8.0,208,40,0,0,1.0,0.0,0.0,6.062133544613822
8.0,212,40,0,0,1.0,0.0,0.0,7.265715867315857
8.0,211,40,0,0,1.0,0.0,0.0,7.884742641346167
8.0,213,40,0,0,1.0,0.0,0.0,5.728845222243437
8.0,215,40,0,0,1.0,0.0,0.0,5.44835309483332
8.0,217,40,0,0,1.0,0.0,0.0,5.3845883642677554
8.0,219,40,0,0,1.0,0.0,0.0,6.2624766391188675
8.0,222,40,0,0,1.0,0.0,0.0,8.852754501099374
8.0,216,40,0,0,1.0,0.0,0.0,5.278578659515607
8.0,223,40,0,0,1.0,0.0,0.0,5.592332637376626
8.0,225,40,0,0,1.0,0.0,0.0,6.979967624653604
8.0,226,40,0,0,1.0,0.0,0.0,13.001079409955668
8.0,221,40,0,0,1.0,0.0,0.0,7.402817424826365
8.0,218,40,0,0,1.0,0.0,0.0,7.407452288064323
8.0,231,40,0,0,1.0,0.0,0.0,5.5156682268313
8.0,228,40,0,0,1.0,0.0,0.0,6.487915387235665
8.0,220,21,18,1,0.525,0.45,0.025,7.614616196809837
8.0,232,40,0,0,1.0,0.0,0.0,9.464961665865456
8.0,233,40,0,0,1.0,0.0,0.0,5.664343282664363
8.0,230,40,0,0,1.0,0.0,0.0,4.911827076026859
8.0,214,15,16,9,0.375,0.4,0.225,6.646117164473644
8.0,235,40,0,0,1.0,0.0,0.0,5.526335316740091
8.0,234,40,0,0,1.0,0.0,0.0,7.165293719438898
8.0,236,40,0,0,1.0,0.0,0.0,6.557157442229693
8.0,238,40,0,0,1.0,0.0,0.0,5.294217026627695
8.0,239,40,0,0,1.0,0.0,0.0,5.0480530506383205
8.0,224,19,5,16,0.475,0.125,0.4,6.4585035862952624
8.0,237,40,0,0,1.0,0.0,0.0,10.865924509692515
8.0,242,40,0,0,1.0,0.0,0.0,7.623352013037118
8.0,240,40,0,0,1.0,0.0,0.0,5.585650170879047
8.0,241,40,0,0,1.0,0.0,0.0,6.631913424166504
8.0,229,40,0,0,1.0,0.0,0.0,7.135375909838435
8.0,243,40,0,0,1.0,0.0,0.0,5.499253098750547
8.0,227,7,8,25,0.175,0.2,0.625,5.408337180604366
8.0,248,40,0,0,1.0,0.0,0.0,5.3895384788193805
8.0,246,40,0,0,1.0,0.0,0.0,5.804171012704039
8.0,247,40,0,0,1.0,0.0,0.0,7.468456182736499
8.0,245,40,0,0,1.0,0.0,0.0,5.293407460775567
8.0,249,40,0,0,1.0,0.0,0.0,11.51711768868542
8.5,2,40,0,0,1.0,0.0,0.0,5.691317185003835
8.5,1,40,0,0,1.0,0.0,0.0,5.759540707588354
8.5,3,40,0,0,1.0,0.0,0.0,5.553321280132612
8.5,7,40,0,0,1.0,0.0,0.0,5.180948110480625
8.5,6,40,0,0,1.0,0.0,0.0,5.865158281399893
8.5,4,40,0,0,1.0,0.0,0.0,5.911596239867689
8.5,8,40,0,0,1.0,0.0,0.0,6.542539917831272
8.5,5,40,0,0,1.0,0.0,0.0,6.508944313163374
8.5,10,40,0,0,1.0,0.0,0.0,5.514849641119352
8.5,11,40,0,0,1.0,0.0,0.0,5.524186096572613
8.5,9,40,0,0,1.0,0.0,0.0,6.177795814630853
8.0,244,1,28,11,0.025,0.7,0.275,5.240826122098251
8.5,0,40,0,0,1.0,0.0,0.0,5.975043695297266
8.5,13,40,0,0,1.0,0.0,0.0,5.105879822435597
8.5,12,40,0,0,1.0,0.0,0.0,5.676052099295067
8.5,17,40,0,0,1.0,0.0,0.0,5.976271206222437
8.5,14,40,0,0,1.0,0.0,0.0,5.394915728692403
8.5,19,40,0,0,1.0,0.0,0.0,4.4677476981839295
8.5,16,40,0,0,1.0,0.0,0.0,8.27204169001934
8.5,20,40,0,0,1.0,0.0,0.0,6.402747749464282
8.5,23,40,0,0,1.0,0.0,0.0,6.018614285207539
8.5,21,40,0,0,1.0,0.0,0.0,7.052017040073234
8.5,22,40,0,0,1.0,0.0,0.0,8.374387932249096
8.5,15,23,15,2,0.575,0.375,0.05,6.890177169789507
8.5,27,40,0,0,1.0,0.0,0.0,5.282036067386242
8.5,24,40,0,0,1.0,0.0,0.0,5.354927489908438
8.5,29,40,0,0,1.0,0.0,0.0,5.592852241013245
8.5,26,40,0,0,1.0,0.0,0.0,5.674897373605349
8.5,28,40,0,0,1.0,0.0,0.0,4.671630961679336
8.5,25,40,0,0,1.0,0.0,0.0,5.465130256960483
8.5,31,40,0,0,1.0,0.0,0.0,5.102837234743829
8.5,34,40,0,0,1.0,0.0,0.0,5.023897739744269
8.5,36,40,0,0,1.0,0.0,0.0,5.4215857380795205
8.5,18,3,26,11,0.075,0.65,0.275,5.161392386185119
8.5,37,40,0,0,1.0,0.0,0.0,8.080628292781412
8.5,30,40,0,0,1.0,0.0,0.0,6.257439334670093
8.5,35,40,0,0,1.0,0.0,0.0,5.243508506862751
8.5,32,40,0,0,1.0,0.0,0.0,5.308518352050546
8.5,40,40,0,0,1.0,0.0,0.0,6.057146933057545
8.5,39,40,0,0,1.0,0.0,0.0,6.471011036551081
8.5,42,40,0,0,1.0,0.0,0.0,4.833958700260033
8.5,43,40,0,0,1.0,0.0,0.0,5.005307756042396
8.5,33,40,0,0,1.0,0.0,0.0,5.588820091628657
8.5,38,40,0,0,1.0,0.0,0.0,7.235172103547899
8.5,47,40,0,0,1.0,0.0,0.0,8.102927631439496
8.5,44,40,0,0,1.0,0.0,0.0,5.7375616530762015
8.5,49,40,0,0,1.0,0.0,0.0,5.505364837636899
8.5,50,40,0,0,1.0,0.0,0.0,6.150248119045492
8.5,45,40,0,0,1.0,0.0,0.0,5.4591508273440486
8.5,48,40,0,0,1.0,0.0,0.0,5.283620455244552
8.5,46,40,0,0,1.0,0.0,0.0,7.440740312916492
8.5,54,40,0,0,1.0,0.0,0.0,6.943271094726606
8.5,41,36,2,2,0.9,0.05,0.05,9.842331099654157
8.5,53,40,0,0,1.0,0.0,0.0,5.781755166709634
8.5,52,40,0,0,1.0,0.0,0.0,5.691439753009378
8.5,55,40,0,0,1.0,0.0,0.0,6.107649020430748
8.5,57,40,0,0,1.0,0.0,0.0,8.355584666389072
8.5,61,40,0,0,1.0,0.0,0.0,5.743030300995395
8.5,51,40,0,0,1.0,0.0,0.0,7.048406835012921
8.5,59,40,0,0,1.0,0.0,0.0,4.990286374418273
8.5,58,40,0,0,1.0,0.0,0.0,6.067735641482086
8.5,60,40,0,0,1.0,0.0,0.0,6.182005526993324
8.5,56,40,0,0,1.0,0.0,0.0,5.850700845119618
8.5,62,40,0,0,1.0,0.0,0.0,7.616653527961681
8.5,65,40,0,0,1.0,0.0,0.0,5.479168780113893
8.5,71,40,0,0,1.0,0.0,0.0,5.890644610999198
8.5,69,40,0,0,1.0,0.0,0.0,5.191847044761078
8.5,70,40,0,0,1.0,0.0,0.0,7.596625274425373
8.5,68,40,0,0,1.0,0.0,0.0,9.070113212518695
8.5,64,40,0,0,1.0,0.0,0.0,7.348462886972564
8.5,72,40,0,0,1.0,0.0,0.0,7.0272027860192
8.5,66,40,0,0,1.0,0.0,0.0,5.859292136024312
8.5,73,40,0,0,1.0,0.0,0.0,5.899799993497743
8.5,77,40,0,0,1.0,0.0,0.0,5.674928600521381
8.5,67,40,0,0,1.0,0.0,0.0,7.152741793191495
8.5,75,40,0,0,1.0,0.0,0.0,6.346532073159066
8.5,80,40,0,0,1.0,0.0,0.0,5.913340652636611
8.5,74,40,0,0,1.0,0.0,0.0,5.216065831401437
8.5,82,40,0,0,1.0,0.0,0.0,6.189389947288875
8.5,81,40,0,0,1.0,0.0,0.0,6.469773114990062
8.5,83,40,0,0,1.0,0.0,0.0,5.943318208499151
8.5,76,40,0,0,1.0,0.0,0.0,6.207616510214814
8.5,79,40,0,0,1.0,0.0,0.0,5.654574108525352
8.5,78,40,0,0,1.0,0.0,0.0,10.680980081844151
8.5,63,8,16,16,0.2,0.4,0.4,6.502457273313183
8.5,84,40,0,0,1.0,0.0,0.0,5.134977089896156
8.5,85,40,0,0,1.0,0.0,0.0,9.668362998461493
8.5,88,40,0,0,1.0,0.0,0.0,5.6102502651416915
8.5,87,40,0,0,1.0,0.0,0.0,5.575576837418895
8.5,86,40,0,0,1.0,0.0,0.0,5.491393542973299
8.5,91,40,0,0,1.0,0.0,0.0,6.421947061603694
8.5,94,40,0,0,1.0,0.0,0.0,5.4303830735112495
8.5,90,40,0,0,1.0,0.0,0.0,5.244577121908577
8.5,92,40,0,0,1.0,0.0,0.0,8.843608962379992
8.5,95,40,0,0,1.0,0.0,0.0,7.59480185977462
8.5,101,40,0,0,1.0,0.0,0.0,6.346592908639203
8.5,100,40,0,0,1.0,0.0,0.0,5.498880442028022
8.5,99,40,0,0,1.0,0.0,0.0,5.796862914811257
8.5,96,40,0,0,1.0,0.0,0.0,5.524064116957801
8.5,97,40,0,0,1.0,0.0,0.0,5.707868756013945
8.5,89,40,0,0,1.0,0.0,0.0,9.927011334340381
8.5,93,40,0,0,1.0,0.0,0.0,5.572484482346882
8.5,104,40,0,0,1.0,0.0,0.0,5.727280895048217
8.5,102,40,0,0,1.0,0.0,0.0,6.654345122606445
8.5,103,40,0,0,1.0,0.0,0.0,8.235194549035102
8.5,107,40,0,0,1.0,0.0,0.0,5.386836804485155
8.5,105,40,0,0,1.0,0.0,0.0,5.662579593519486
8.5,109,40,0,0,1.0,0.0,0.0,5.537724797622297
8.5,98,16,15,9,0.4,0.375,0.225,6.889118052797779
8.5,112,40,0,0,1.0,0.0,0.0,5.3748155412527385
8.5,111,40,0,0,1.0,0.0,0.0,7.761962896445034
8.5,110,40,0,0,1.0,0.0,0.0,9.240420042094772
8.5,113,40,0,0,1.0,0.0,0.0,4.529324006635058
8.5,115,40,0,0,1.0,0.0,0.0,5.289293304851459
8.5,114,40,0,0,1.0,0.0,0.0,8.796625612818241
8.5,116,40,0,0,1.0,0.0,0.0,6.3276012334099345
8.5,118,40,0,0,1.0,0.0,0.0,6.185764783741544
8.5,120,40,0,0,1.0,0.0,0.0,5.416113756845977
8.5,106,40,0,0,1.0,0.0,0.0,8.100271561134244
8.5,117,40,0,0,1.0,0.0,0.0,7.499274073787667
8.5,121,40,0,0,1.0,0.0,0.0,6.547028003963133
8.5,122,40,0,0,1.0,0.0,0.0,5.068200705242768
8.5,108,21,10,9,0.525,0.25,0.225,4.789428358891575
8.5,125,40,0,0,1.0,0.0,0.0,5.396487263364296
8.5,119,40,0,0,1.0,0.0,0.0,8.478817446116185
8.5,126,40,0,0,1.0,0.0,0.0,5.787133170285545
8.5,124,40,0,0,1.0,0.0,0.0,5.798714917500486
8.5,123,40,0,0,1.0,0.0,0.0,5.734212278434933
8.5,127,40,0,0,1.0,0.0,0.0,4.9183284401903595
8.5,128,40,0,0,1.0,0.0,0.0,4.852160114711323
8.5,131,40,0,0,1.0,0.0,0.0,5.716299597590935
8.5,132,40,0,0,1.0,0.0,0.0,5.145147746111322
8.5,135,40,0,0,1.0,0.0,0.0,5.621337884176574
8.5,136,40,0,0,1.0,0.0,0.0,5.929912259159719
8.5,130,40,0,0,1.0,0.0,0.0,5.645478528423371
8.5,134,40,0,0,1.0,0.0,0.0,5.372097960479887
8.5,138,40,0,0,1.0,0.0,0.0,6.476449446040311
8.5,129,40,0,0,1.0,0.0,0.0,5.856149390196881
8.5,141,40,0,0,1.0,0.0,0.0,6.544473769923243
8.5,140,40,0,0,1.0,0.0,0.0,8.9648160433963
8.5,139,40,0,0,1.0,0.0,0.0,5.3986872695695265
8.5,142,40,0,0,1.0,0.0,0.0,8.719176378205143
8.5,143,40,0,0,1.0,0.0,0.0,5.255116102809276
8.5,137,40,0,0,1.0,0.0,0.0,6.9957284244320395
8.5,144,40,0,0,1.0,0.0,0.0,6.78956142666045
8.5,133,40,0,0,1.0,0.0,0.0,6.660137842550708
8.5,147,40,0,0,1.0,0.0,0.0,6.1246872543445035
8.5,146,40,0,0,1.0,0.0,0.0,5.1403189256324495
8.5,149,40,0,0,1.0,0.0,0.0,6.569368686286491
8.5,148,40,0,0,1.0,0.0,0.0,6.144325436697042
8.5,152,40,0,0,1.0,0.0,0.0,6.432742816706292
8.5,153,40,0,0,1.0,0.0,0.0,4.753046124919615
8.5,151,40,0,0,1.0,0.0,0.0,6.777316395058159
8.5,154,40,0,0,1.0,0.0,0.0,6.2932566174659765
8.5,155,40,0,0,1.0,0.0,0.0,5.081427217604405
8.5,158,40,0,0,1.0,0.0,0.0,5.7056717632853
8.5,145,40,0,0,1.0,0.0,0.0,7.892734770270474
8.5,157,40,0,0,1.0,0.0,0.0,7.075907155040082
8.5,159,40,0,0,1.0,0.0,0.0,7.135518324290767
8.5,160,40,0,0,1.0,0.0,0.0,5.062543583828461
8.5,156,40,0,0,1.0,0.0,0.0,5.745964263333214
8.5,161,40,0,0,1.0,0.0,0.0,4.9529867026242
8.5,162,40,0,0,1.0,0.0,0.0,5.551437643874651
8.5,164,40,0,0,1.0,0.0,0.0,4.960063609415702
8.5,163,40,0,0,1.0,0.0,0.0,7.240493554968767
8.5,150,40,0,0,1.0,0.0,0.0,5.734918626980013
8.5,167,40,0,0,1.0,0.0,0.0,7.061275399132844
8.5,165,40,0,0,1.0,0.0,0.0,10.426792954487407
8.5,166,40,0,0,1.0,0.0,0.0,5.669389157739684
8.5,172,40,0,0,1.0,0.0,0.0,7.009921395653185
8.5,176,40,0,0,1.0,0.0,0.0,5.239248995624317
8.5,170,40,0,0,1.0,0.0,0.0,6.7814883409309585
8.5,169,40,0,0,1.0,0.0,0.0,8.561930666453442
8.5,175,40,0,0,1.0,0.0,0.0,5.210850574739128
8.5,174,40,0,0,1.0,0.0,0.0,6.05119493928203
8.5,171,40,0,0,1.0,0.0,0.0,5.351120208099495
8.5,178,40,0,0,1.0,0.0,0.0,7.072374889770243
8.5,180,40,0,0,1.0,0.0,0.0,6.2470375014002455
8.5,179,40,0,0,1.0,0.0,0.0,8.8768224639947
8.5,177,40,0,0,1.0,0.0,0.0,8.001790534420739
8.5,182,40,0,0,1.0,0.0,0.0,5.112885328352853
8.5,181,40,0,0,1.0,0.0,0.0,5.884766086518128
8.5,185,40,0,0,1.0,0.0,0.0,7.773662337918014
8.5,183,40,0,0,1.0,0.0,0.0,5.052572231511273
8.5,168,40,0,0,1.0,0.0,0.0,5.534972302997043
8.5,184,40,0,0,1.0,0.0,0.0,6.259227437623631
8.5,186,40,0,0,1.0,0.0,0.0,5.459422608583806
8.5,173,3,3,34,0.075,0.075,0.85,7.544073443428911
8.5,188,40,0,0,1.0,0.0,0.0,5.490507628704151
8.5,187,40,0,0,1.0,0.0,0.0,5.603185659113907
8.5,191,40,0,0,1.0,0.0,0.0,6.9884689297600815
8.5,193,40,0,0,1.0,0.0,0.0,7.962861844437572
8.5,194,40,0,0,1.0,0.0,0.0,5.207449414382715
8.5,190,40,0,0,1.0,0.0,0.0,6.144303423435714
8.5,195,40,0,0,1.0,0.0,0.0,5.493660696175336
8.5,196,40,0,0,1.0,0.0,0.0,8.448508995628334
8.5,197,40,0,0,1.0,0.0,0.0,5.196229903812271
8.5,199,40,0,0,1.0,0.0,0.0,7.778067666710176
8.5,200,40,0,0,1.0,0.0,0.0,5.1674183281208546
8.5,192,40,0,0,1.0,0.0,0.0,5.141400367814066
8.5,198,40,0,0,1.0,0.0,0.0,6.807420572811033
8.5,189,40,0,0,1.0,0.0,0.0,5.565802443190501
8.5,203,40,0,0,1.0,0.0,0.0,6.159374997820883
8.5,205,40,0,0,1.0,0.0,0.0,5.3400756457163485
8.5,202,40,0,0,1.0,0.0,0.0,5.0800487863295
8.5,201,40,0,0,1.0,0.0,0.0,7.914219252608694
8.5,204,40,0,0,1.0,0.0,0.0,5.848135901809057
8.5,206,40,0,0,1.0,0.0,0.0,5.77210444544356
8.5,208,40,0,0,1.0,0.0,0.0,4.292864333505264
8.5,210,40,0,0,1.0,0.0,0.0,5.241969477284746
8.5,211,40,0,0,1.0,0.0,0.0,5.342050949376887
8.5,215,40,0,0,1.0,0.0,0.0,5.895610814132757
8.5,213,40,0,0,1.0,0.0,0.0,5.512247847618484
8.5,209,40,0,0,1.0,0.0,0.0,5.660970259160424
8.5,217,40,0,0,1.0,0.0,0.0,6.679068272166387
8.5,212,40,0,0,1.0,0.0,0.0,5.802743300719193
8.5,219,40,0,0,1.0,0.0,0.0,5.839379304769624
8.5,220,40,0,0,1.0,0.0,0.0,5.924703374523768
8.5,214,40,0,0,1.0,0.0,0.0,5.511083237536673
8.5,221,40,0,0,1.0,0.0,0.0,6.6879802247872515
8.5,216,40,0,0,1.0,0.0,0.0,5.966381853513623
8.5,223,40,0,0,1.0,0.0,0.0,5.305460987545378
8.5,224,40,0,0,1.0,0.0,0.0,5.784606685714827
8.5,225,40,0,0,1.0,0.0,0.0,6.009629407751341
8.5,207,22,4,14,0.55,0.1,0.35,6.028716443714085
8.5,229,40,0,0,1.0,0.0,0.0,5.237424531358856
8.5,227,40,0,0,1.0,0.0,0.0,5.06139675990858
8.5,218,40,0,0,1.0,0.0,0.0,4.730329689266972
8.5,228,40,0,0,1.0,0.0,0.0,5.740616845463818
8.5,222,27,6,7,0.675,0.15,0.175,5.4654888340113565
8.5,233,40,0,0,1.0,0.0,0.0,6.428465336632959
8.5,234,40,0,0,1.0,0.0,0.0,5.944501970309953
8.5,226,40,0,0,1.0,0.0,0.0,7.147320683885459
8.5,235,40,0,0,1.0,0.0,0.0,7.009506011684792
8.5,232,40,0,0,1.0,0.0,0.0,5.641377575960763
8.5,236,40,0,0,1.0,0.0,0.0,5.12106935119792
8.5,237,40,0,0,1.0,0.0,0.0,5.007606633091287
8.5,231,40,0,0,1.0,0.0,0.0,5.990190821701583
8.5,241,40,0,0,1.0,0.0,0.0,5.4741539547742
8.5,240,40,0,0,1.0,0.0,0.0,5.843562668436553
8.5,238,40,0,0,1.0,0.0,0.0,5.343042896502686
8.5,247,40,0,0,1.0,0.0,0.0,8.677373197736287
8.5,242,40,0,0,1.0,0.0,0.0,4.7594465171751015
8.5,245,40,0,0,1.0,0.0,0.0,5.1773178983027845
8.5,243,40,0,0,1.0,0.0,0.0,5.570380031369718
8.5,230,39,0,1,0.975,0.0,0.025,5.695905703234688
8.5,248,40,0,0,1.0,0.0,0.0,5.734229676285532
8.5,246,40,0,0,1.0,0.0,0.0,6.324951824072569
8.5,244,40,0,0,1.0,0.0,0.0,4.724043570857823
9.0,0,40,0,0,1.0,0.0,0.0,8.567783361403166
9.0,3,40,0,0,1.0,0.0,0.0,7.215737191486136
8.5,249,40,0,0,1.0,0.0,0.0,5.384944044659315
9.0,1,40,0,0,1.0,0.0,0.0,6.8825628873051325
9.0,7,40,0,0,1.0,0.0,0.0,5.117069681659181
9.0,4,40,0,0,1.0,0.0,0.0,6.891099764346083
9.0,5,40,0,0,1.0,0.0,0.0,8.149337903382028
9.0,6,40,0,0,1.0,0.0,0.0,5.1596667048679
9.0,2,40,0,0,1.0,0.0,0.0,6.869838979165769
8.5,239,16,15,9,0.4,0.375,0.225,6.58093265045112
9.0,9,40,0,0,1.0,0.0,0.0,8.194462532741996
9.0,8,40,0,0,1.0,0.0,0.0,7.514818742028782
9.0,12,40,0,0,1.0,0.0,0.0,5.6292450000423955
9.0,14,40,0,0,1.0,0.0,0.0,6.074494901454702
9.0,16,40,0,0,1.0,0.0,0.0,5.528552832743713
9.0,15,40,0,0,1.0,0.0,0.0,6.883950384208104
9.0,10,40,0,0,1.0,0.0,0.0,5.941182208173326
9.0,18,40,0,0,1.0,0.0,0.0,5.147344724558883
9.0,13,40,0,0,1.0,0.0,0.0,5.298904547477491
9.0,21,40,0,0,1.0,0.0,0.0,6.403477073367159
9.0,19,40,0,0,1.0,0.0,0.0,7.93807475881592
9.0,17,40,0,0,1.0,0.0,0.0,5.21477306105472
9.0,22,40,0,0,1.0,0.0,0.0,6.6214555791217204
9.0,11,30,4,6,0.75,0.1,0.15,6.1960984113737885
9.0,23,40,0,0,1.0,0.0,0.0,5.8447755870195435
9.0,20,40,0,0,1.0,0.0,0.0,5.1303774022000415
9.0,24,40,0,0,1.0,0.0,0.0,5.1772828815570255
9.0,25,40,0,0,1.0,0.0,0.0,6.008019633899033
9.0,26,40,0,0,1.0,0.0,0.0,6.353110208761239
9.0,27,40,0,0,1.0,0.0,0.0,6.759284683965582
9.0,28,40,0,0,1.0,0.0,0.0,6.948654669894114
9.0,30,40,0,0,1.0,0.0,0.0,5.266127205668524
9.0,33,40,0,0,1.0,0.0,0.0,6.706278402608862
9.0,32,40,0,0,1.0,0.0,0.0,7.8504312735307495
9.0,34,40,0,0,1.0,0.0,0.0,8.532124785359139
9.0,35,40,0,0,1.0,0.0,0.0,5.4786894533969575
9.0,29,40,0,0,1.0,0.0,0.0,5.499522665558072
9.0,39,40,0,0,1.0,0.0,0.0,8.067211970842147
9.0,31,40,0,0,1.0,0.0,0.0,5.208279523402369
9.0,38,40,0,0,1.0,0.0,0.0,5.813974798112423
9.0,41,40,0,0,1.0,0.0,0.0,5.500572091203301
9.0,42,40,0,0,1.0,0.0,0.0,7.286233903508088
9.0,36,40,0,0,1.0,0.0,0.0,5.08856671330615
9.0,37,40,0,0,1.0,0.0,0.0,5.689058574637207
9.0,40,40,0,0,1.0,0.0,0.0,5.6521943464277244
9.0,44,40,0,0,1.0,0.0,0.0,5.336101594304959
9.0,45,40,0,0,1.0,0.0,0.0,4.9521050478277715
9.0,48,40,0,0,1.0,0.0,0.0,5.45431209013054
9.0,47,40,0,0,1.0,0.0,0.0,5.540648102618526
9.0,51,40,0,0,1.0,0.0,0.0,8.89285018067064
9.0,46,40,0,0,1.0,0.0,0.0,9.404596159390364
9.0,43,40,0,0,1.0,0.0,0.0,5.696153385229207
9.0,52,40,0,0,1.0,0.0,0.0,5.279970441299255
9.0,49,40,0,0,1.0,0.0,0.0,5.554358543379568
9.0,50,40,0,0,1.0,0.0,0.0,6.227863295005598
9.0,55,40,0,0,1.0,0.0,0.0,5.527729798755216
9.0,60,40,0,0,1.0,0.0,0.0,6.000322643219819
9.0,57,40,0,0,1.0,0.0,0.0,6.842882889352614
9.0,53,40,0,0,1.0,0.0,0.0,5.728257133050617
9.0,59,40,0,0,1.0,0.0,0.0,5.162052136073281
9.0,54,40,0,0,1.0,0.0,0.0,8.59511105581906
9.0,58,40,0,0,1.0,0.0,0.0,5.358656655233054
9.0,62,40,0,0,1.0,0.0,0.0,7.686206658935691
9.0,56,40,0,0,1.0,0.0,0.0,6.978524592633543
9.0,68,40,0,0,1.0,0.0,0.0,6.208301299046238
9.0,63,40,0,0,1.0,0.0,0.0,6.419378045774403
9.0,67,40,0,0,1.0,0.0,0.0,5.399193910865447
9.0,64,40,0,0,1.0,0.0,0.0,9.007965955985654
9.0,69,40,0,0,1.0,0.0,0.0,7.244898128302367
9.0,72,40,0,0,1.0,0.0,0.0,5.3509367364048765
9.0,73,40,0,0,1.0,0.0,0.0,6.742411590909704
9.0,65,40,0,0,1.0,0.0,0.0,7.393714679087521
9.0,61,40,0,0,1.0,0.0,0.0,5.346465967716142
9.0,66,40,0,0,1.0,0.0,0.0,5.3815371765098705
9.0,71,40,0,0,1.0,0.0,0.0,5.168645007578599
9.0,70,40,0,0,1.0,0.0,0.0,5.324450561847076
9.0,77,40,0,0,1.0,0.0,0.0,9.246249668792363
9.0,75,40,0,0,1.0,0.0,0.0,6.7259903449617
9.0,79,40,0,0,1.0,0.0,0.0,9.64664038228204
9.0,76,40,0,0,1.0,0.0,0.0,6.877733288457594
9.0,83,40,0,0,1.0,0.0,0.0,5.036502509535223
9.0,82,40,0,0,1.0,0.0,0.0,7.357708652605138
9.0,84,40,0,0,1.0,0.0,0.0,5.409561976184721
9.0,78,40,0,0,1.0,0.0,0.0,5.2480235282931975
9.0,81,40,0,0,1.0,0.0,0.0,5.5255120780842
9.0,85,40,0,0,1.0,0.0,0.0,5.413018210363757
9.0,80,40,0,0,1.0,0.0,0.0,5.479686443142026
9.0,87,40,0,0,1.0,0.0,0.0,5.285725911605007
9.0,89,40,0,0,1.0,0.0,0.0,6.29401765834493
9.0,88,40,0,0,1.0,0.0,0.0,8.263474232010466
9.0,86,40,0,0,1.0,0.0,0.0,5.372063847457938
9.0,91,40,0,0,1.0,0.0,0.0,7.843118570217504
9.0,74,40,0,0,1.0,0.0,0.0,5.291860287533943
9.0,94,40,0,0,1.0,0.0,0.0,6.6835008216571765
9.0,92,40,0,0,1.0,0.0,0.0,7.602234028803002
9.0,96,40,0,0,1.0,0.0,0.0,5.645195513374807
9.0,93,40,0,0,1.0,0.0,0.0,5.814540919259549
9.0,90,40,0,0,1.0,0.0,0.0,7.988207313346448
9.0,97,40,0,0,1.0,0.0,0.0,7.665917845737863
9.0,99,40,0,0,1.0,0.0,0.0,6.022707625698591
9.0,102,40,0,0,1.0,0.0,0.0,6.3757330310384335
9.0,98,40,0,0,1.0,0.0,0.0,6.263497573465171
9.0,100,40,0,0,1.0,0.0,0.0,6.4242790296420536
9.0,101,40,0,0,1.0,0.0,0.0,6.735959268843598
9.0,103,40,0,0,1.0,0.0,0.0,5.258904573653064
9.0,107,40,0,0,1.0,0.0,0.0,6.942631723302993
9.0,108,40,0,0,1.0,0.0,0.0,5.138486113803576
9.0,104,40,0,0,1.0,0.0,0.0,6.317819698695563
9.0,106,40,0,0,1.0,0.0,0.0,5.949127881772045
9.0,105,40,0,0,1.0,0.0,0.0,4.876829116176571
9.0,95,4,22,14,0.1,0.55,0.35,5.773499541429429
9.0,112,40,0,0,1.0,0.0,0.0,5.666146006967741
9.0,114,40,0,0,1.0,0.0,0.0,7.021836582472554
9.0,113,40,0,0,1.0,0.0,0.0,7.202718079293514
9.0,117,40,0,0,1.0,0.0,0.0,7.388999363069405
9.0,116,40,0,0,1.0,0.0,0.0,6.850370779000298
9.0,120,40,0,0,1.0,0.0,0.0,7.139466740106701
9.0,110,40,0,0,1.0,0.0,0.0,5.609012559634131
9.0,119,40,0,0,1.0,0.0,0.0,6.751812901699145
