delta,trial,S_count,I_count,R_count,S_proportion,I_proportion,R_proportion,nnd_before_predator
3.0,96,19,16,5,0.475,0.4,0.125,3.4789945170042267
3.0,93,4,26,10,0.1,0.65,0.25,3.9406095365423135
3.0,92,3,31,6,0.075,0.775,0.15,3.368098923359839
3.0,94,7,23,10,0.175,0.575,0.25,3.3431953764977465
3.0,107,40,0,0,1.0,0.0,0.0,3.954095787058813
3.0,101,7,25,8,0.175,0.625,0.2,3.7939516388706758
3.0,98,8,26,6,0.2,0.65,0.15,3.833516741183769
3.0,109,40,0,0,1.0,0.0,0.0,3.5367537828708704
3.0,100,4,27,9,0.1,0.675,0.225,3.0533686760053085
3.0,105,16,16,8,0.4,0.4,0.2,3.184637317263541
3.0,104,6,28,6,0.15,0.7,0.15,4.274985809954427
3.0,103,9,21,10,0.225,0.525,0.25,3.2614130001691635
3.0,116,40,0,0,1.0,0.0,0.0,3.627438503596173
3.0,106,6,26,8,0.15,0.65,0.2,3.7470362102198527
3.0,108,7,29,4,0.175,0.725,0.1,3.1680611241754235
3.0,110,7,28,5,0.175,0.7,0.125,4.32524007130462
3.0,115,3,28,9,0.075,0.7,0.225,3.1912618320508406
3.0,113,7,30,3,0.175,0.75,0.075,3.4299734831770627
3.0,120,13,20,7,0.325,0.5,0.175,3.359923840733933
3.0,114,2,26,12,0.05,0.65,0.3,3.4723173071881157
3.0,112,3,25,12,0.075,0.625,0.3,3.319118442156504
3.0,111,7,26,7,0.175,0.65,0.175,3.9176009037116026
3.0,124,40,0,0,1.0,0.0,0.0,3.265643837982462
3.0,117,3,26,11,0.075,0.65,0.275,3.1920812571474735
3.0,125,40,0,0,1.0,0.0,0.0,3.854559271664679
3.0,118,3,25,12,0.075,0.625,0.3,3.7671611414677715
3.0,119,11,25,4,0.275,0.625,0.1,3.5944099677252423
3.0,121,11,19,10,0.275,0.475,0.25,3.670333977034653
3.0,122,7,28,5,0.175,0.7,0.125,3.485700872408046
3.0,130,40,0,0,1.0,0.0,0.0,3.728328627811537
3.0,128,28,6,6,0.7,0.15,0.15,4.936853786332347
3.0,123,6,28,6,0.15,0.7,0.15,3.35485581902696
3.0,133,40,0,0,1.0,0.0,0.0,3.532298848859616
3.0,129,5,30,5,0.125,0.75,0.125,3.600679561011943
3.0,127,8,26,6,0.2,0.65,0.15,3.3670933570438875
3.0,126,6,24,10,0.15,0.6,0.25,3.6318124251836936
3.0,134,12,23,5,0.3,0.575,0.125,3.1194731893148386
3.0,137,7,23,10,0.175,0.575,0.25,3.870979691298126
3.0,132,11,23,6,0.275,0.575,0.15,3.5310018117145674
3.0,142,40,0,0,1.0,0.0,0.0,3.2280310380372077
3.0,131,8,21,11,0.2,0.525,0.275,3.625760556100059
3.0,136,10,22,8,0.25,0.55,0.2,3.467308473214075
3.0,145,40,0,0,1.0,0.0,0.0,6.444762555226058
3.0,135,6,24,10,0.15,0.6,0.25,3.363345542736005
3.0,139,5,29,6,0.125,0.725,0.15,4.363073601444969
3.0,138,15,17,8,0.375,0.425,0.2,3.9592758068405445
3.0,141,5,25,10,0.125,0.625,0.25,3.6173091028563342
3.0,144,5,26,9,0.125,0.65,0.225,3.1967066654583363
3.0,140,4,27,9,0.1,0.675,0.225,3.1784634569612122
3.0,151,40,0,0,1.0,0.0,0.0,3.434760685529104
3.0,143,6,29,5,0.15,0.725,0.125,3.7928261931864578
3.0,146,7,25,8,0.175,0.625,0.2,3.4638806881616566
3.0,147,10,22,8,0.25,0.55,0.2,3.1830798479200704
3.0,155,40,0,0,1.0,0.0,0.0,3.0893911146079738
3.0,150,2,31,7,0.05,0.775,0.175,5.458694482080648
3.0,148,1,31,8,0.025,0.775,0.2,3.2184316038445777
3.0,149,4,30,6,0.1,0.75,0.15,3.413973046778827
3.0,158,40,0,0,1.0,0.0,0.0,3.18260786984692
3.0,152,4,31,5,0.1,0.775,0.125,2.7223777903159365
3.0,154,7,30,3,0.175,0.75,0.075,3.9594852648870167
3.0,161,6,29,5,0.15,0.725,0.125,3.4399271993096705
3.0,153,9,20,11,0.225,0.5,0.275,3.9846938684080904
3.0,156,9,19,12,0.225,0.475,0.3,7.252577737486723
3.0,160,5,29,6,0.125,0.725,0.15,2.8702548118563262
3.0,169,40,0,0,1.0,0.0,0.0,3.441263541918751
3.0,157,7,24,9,0.175,0.6,0.225,3.5359580084636506
3.0,163,7,26,7,0.175,0.65,0.175,3.2922753918647025
3.0,159,10,24,6,0.25,0.6,0.15,3.7711862020885882
3.0,162,4,26,10,0.1,0.65,0.25,3.574598952458833
3.0,165,3,30,7,0.075,0.75,0.175,3.42413594400566
3.0,164,8,25,7,0.2,0.625,0.175,3.3300853599354028
3.0,171,40,0,0,1.0,0.0,0.0,3.976011369909697
3.0,167,19,13,8,0.475,0.325,0.2,3.2145817438955104
3.0,166,4,26,10,0.1,0.65,0.25,3.4502352149995943
3.0,168,10,22,8,0.25,0.55,0.2,3.242313417684099
3.0,178,40,0,0,1.0,0.0,0.0,3.6760091814729394
3.0,170,10,26,4,0.25,0.65,0.1,3.1139401656633945
3.0,175,14,19,7,0.35,0.475,0.175,4.000776908473046
3.0,174,4,31,5,0.1,0.775,0.125,3.643671909911756
3.0,173,5,26,9,0.125,0.65,0.225,2.892121304537535
3.0,172,0,34,6,0.0,0.85,0.15,2.817978108997412
3.0,179,10,23,7,0.25,0.575,0.175,3.5440776846673616
3.0,185,40,0,0,1.0,0.0,0.0,3.551757526513897
3.0,176,11,24,5,0.275,0.6,0.125,3.7632000477472674
3.0,180,3,25,12,0.075,0.625,0.3,3.193269665482466
3.0,177,5,27,8,0.125,0.675,0.2,3.43028188304596
3.0,181,4,27,9,0.1,0.675,0.225,3.047393013871763
3.0,182,10,25,5,0.25,0.625,0.125,4.107635595978186
3.0,183,4,23,13,0.1,0.575,0.325,3.631484490556069
3.0,194,40,0,0,1.0,0.0,0.0,3.0866426368115456
3.0,184,4,32,4,0.1,0.8,0.1,4.155030991140926
3.0,191,9,23,8,0.225,0.575,0.2,5.4211534424573715
3.0,186,5,26,9,0.125,0.65,0.225,3.869211414898902
3.0,187,3,27,10,0.075,0.675,0.25,3.604669138831433
3.0,188,10,20,10,0.25,0.5,0.25,3.279368756297395
3.0,190,3,32,5,0.075,0.8,0.125,3.087821203346416
3.0,189,7,27,6,0.175,0.675,0.15,3.660586074373353
3.0,192,4,29,7,0.1,0.725,0.175,3.5261233504799163
3.0,195,8,22,10,0.2,0.55,0.25,4.352062713036356
3.0,193,6,27,7,0.15,0.675,0.175,3.312516004456185
3.0,197,7,24,9,0.175,0.6,0.225,3.715700748066394
3.0,198,9,24,7,0.225,0.6,0.175,3.6583722770734184
3.0,196,4,31,5,0.1,0.775,0.125,5.153175531258377
3.0,202,16,17,7,0.4,0.425,0.175,4.038307238289268
3.0,199,5,27,8,0.125,0.675,0.2,3.381452362290188
3.0,200,9,25,6,0.225,0.625,0.15,3.181117851693082
3.0,201,4,21,15,0.1,0.525,0.375,3.5386495384183663
3.0,206,10,22,8,0.25,0.55,0.2,3.9284503673196127
3.0,203,0,33,7,0.0,0.825,0.175,3.2255526622198736
3.0,204,3,27,10,0.075,0.675,0.25,4.675573557831974
3.0,205,6,24,10,0.15,0.6,0.25,3.6288567747424936
3.0,209,16,17,7,0.4,0.425,0.175,3.4650756805314495
3.0,214,40,0,0,1.0,0.0,0.0,3.317166480339676
3.0,210,9,23,8,0.225,0.575,0.2,3.6924349658686486
3.0,208,8,28,4,0.2,0.7,0.1,3.104034469415909
3.0,207,5,25,10,0.125,0.625,0.25,3.6047456640687656
3.0,221,40,0,0,1.0,0.0,0.0,3.4225440432706877
3.0,215,11,24,5,0.275,0.6,0.125,3.054124346229994
3.0,211,4,30,6,0.1,0.75,0.15,4.826775757201202
3.0,212,10,19,11,0.25,0.475,0.275,3.5922371159928757
3.0,216,2,29,9,0.05,0.725,0.225,3.4954933454763846
3.0,213,5,20,15,0.125,0.5,0.375,3.36924299218959
3.0,217,4,26,10,0.1,0.65,0.25,3.614283495685941
3.0,218,6,24,10,0.15,0.6,0.25,2.810398652042364
3.0,219,8,27,5,0.2,0.675,0.125,3.503386222680368
3.0,220,15,14,11,0.375,0.35,0.275,3.367372558145256
3.0,224,6,21,13,0.15,0.525,0.325,3.548441886506904
3.0,227,18,13,9,0.45,0.325,0.225,3.266176919399162
3.0,233,40,0,0,1.0,0.0,0.0,3.044338375087567
3.0,223,12,20,8,0.3,0.5,0.2,6.195676013558069
3.0,225,7,24,9,0.175,0.6,0.225,4.473303423511679
3.0,222,7,25,8,0.175,0.625,0.2,2.6481431423183253
3.0,231,40,0,0,1.0,0.0,0.0,3.5022338168425122
3.0,226,0,28,12,0.0,0.7,0.3,3.9913752111587675
3.0,236,40,0,0,1.0,0.0,0.0,3.4096545850042275
3.0,234,26,13,1,0.65,0.325,0.025,3.5739988213157816
3.0,241,40,0,0,1.0,0.0,0.0,3.4109177067125116
3.0,230,6,24,10,0.15,0.6,0.25,3.5993019658550196
3.0,229,4,25,11,0.1,0.625,0.275,3.7919468060830495
3.0,239,40,0,0,1.0,0.0,0.0,3.9068362056474712
3.0,228,5,26,9,0.125,0.65,0.225,3.511292456815217
3.0,232,5,26,9,0.125,0.65,0.225,3.1896655465286723
3.0,237,3,32,5,0.075,0.8,0.125,3.693553308797584
3.0,235,4,25,11,0.1,0.625,0.275,3.5991209246617486
3.0,249,40,0,0,1.0,0.0,0.0,3.7522393935272307
3.0,242,2,33,5,0.05,0.825,0.125,4.637300856167718
3.0,245,13,21,6,0.325,0.525,0.15,4.297846329092802
3.0,238,7,29,4,0.175,0.725,0.1,3.534817403736002
3.0,240,7,25,8,0.175,0.625,0.2,3.891316022465884
3.0,246,7,24,9,0.175,0.6,0.225,3.5791204205770777
3.5,3,40,0,0,1.0,0.0,0.0,5.454611319539152
3.0,244,3,23,14,0.075,0.575,0.35,3.171773115757497
3.0,243,5,26,9,0.125,0.65,0.225,3.3836690698716154
3.0,247,8,24,8,0.2,0.6,0.2,3.1317152590751336
3.0,248,1,34,5,0.025,0.85,0.125,3.886642561603388
3.5,7,40,0,0,1.0,0.0,0.0,3.0143053205059553
3.5,11,40,0,0,1.0,0.0,0.0,3.440879858655472
3.5,1,4,26,10,0.1,0.65,0.25,3.436074498338969
3.5,9,40,0,0,1.0,0.0,0.0,3.4474764523021024
3.5,0,4,30,6,0.1,0.75,0.15,3.2923408203761655
3.5,2,4,27,9,0.1,0.675,0.225,3.407233354762263
3.5,5,3,32,5,0.075,0.8,0.125,3.0395166430151432
3.5,4,4,26,10,0.1,0.65,0.25,4.197345404466864
3.5,6,1,30,9,0.025,0.75,0.225,3.806423117870677
3.5,15,40,0,0,1.0,0.0,0.0,2.845560627681967
3.5,12,4,28,8,0.1,0.7,0.2,3.1410380013748256
3.5,16,40,0,0,1.0,0.0,0.0,3.7721527296562476
3.5,8,4,26,10,0.1,0.65,0.25,3.3679797476233295
3.5,19,40,0,0,1.0,0.0,0.0,3.0221221506357354
3.5,10,6,21,13,0.15,0.525,0.325,3.666152221084809
3.5,17,13,18,9,0.325,0.45,0.225,3.756175098759685
3.5,20,40,0,0,1.0,0.0,0.0,2.9175822675637733
3.5,21,40,0,0,1.0,0.0,0.0,3.319470764888641
3.5,13,7,22,11,0.175,0.55,0.275,4.0999672462372985
3.5,23,40,0,0,1.0,0.0,0.0,4.84812229467879
3.5,18,7,24,9,0.175,0.6,0.225,3.237017467464374
3.5,25,40,0,0,1.0,0.0,0.0,4.012747714614383
3.5,22,7,24,9,0.175,0.6,0.225,3.704011505935469
3.5,14,7,24,9,0.175,0.6,0.225,3.5352986807713096
3.5,26,5,27,8,0.125,0.675,0.2,3.446623010578258
3.5,30,18,20,2,0.45,0.5,0.05,3.3974539647636184
3.5,28,6,22,12,0.15,0.55,0.3,3.7164016147883245
3.5,32,18,17,5,0.45,0.425,0.125,3.8564840477099667
3.5,24,3,27,10,0.075,0.675,0.25,3.6995514382768393
3.5,27,4,33,3,0.1,0.825,0.075,6.517694078821515
3.5,31,3,27,10,0.075,0.675,0.25,3.476040378139241
3.5,34,7,21,12,0.175,0.525,0.3,4.063202842550703
3.5,29,7,19,14,0.175,0.475,0.35,3.3939085801768725
3.5,36,5,18,17,0.125,0.45,0.425,2.93175054911208
3.5,33,5,21,14,0.125,0.525,0.35,3.380057126771303
3.5,39,40,0,0,1.0,0.0,0.0,4.235602808716239
3.5,35,8,29,3,0.2,0.725,0.075,4.404492535400784
3.5,38,6,14,20,0.15,0.35,0.5,3.4862390841261246
3.5,45,40,0,0,1.0,0.0,0.0,3.5886398140955533
3.5,37,11,18,11,0.275,0.45,0.275,3.387652636244108
3.5,49,40,0,0,1.0,0.0,0.0,2.7576485845024665
3.5,51,40,0,0,1.0,0.0,0.0,3.5499111498025067
3.5,40,4,27,9,0.1,0.675,0.225,3.6541823321374904
3.5,50,40,0,0,1.0,0.0,0.0,7.409968560468005
3.5,41,8,26,6,0.2,0.65,0.15,3.2199520077389074
3.5,43,4,29,7,0.1,0.725,0.175,3.311811282424985
3.5,44,2,27,11,0.05,0.675,0.275,4.040067914179767
3.5,53,40,0,0,1.0,0.0,0.0,3.182353334191672
3.5,47,6,10,24,0.15,0.25,0.6,4.111305190712018
3.5,42,6,19,15,0.15,0.475,0.375,3.6435496120992577
3.5,48,1,22,17,0.025,0.55,0.425,3.5674014021835125
3.5,56,40,0,0,1.0,0.0,0.0,3.419205571497207
3.5,46,2,30,8,0.05,0.75,0.2,3.2265965410647737
3.5,52,1,28,11,0.025,0.7,0.275,3.339843833602661
3.5,64,40,0,0,1.0,0.0,0.0,3.3297828730020607
3.5,63,40,0,0,1.0,0.0,0.0,3.2872179463498625
3.5,54,7,28,5,0.175,0.7,0.125,3.6913026033821823
3.5,62,22,7,11,0.55,0.175,0.275,3.2699876368108276
3.5,57,3,13,24,0.075,0.325,0.6,3.1120291468535335
3.5,60,3,27,10,0.075,0.675,0.25,3.31737194743341
3.5,61,3,28,9,0.075,0.7,0.225,3.487503317388621
3.5,55,14,20,6,0.35,0.5,0.15,3.8620741122420297
3.5,58,6,29,5,0.15,0.725,0.125,3.601389791427418
3.5,65,9,23,8,0.225,0.575,0.2,3.7151050905958356
3.5,66,26,9,5,0.65,0.225,0.125,3.018263490347545
3.5,59,4,26,10,0.1,0.65,0.25,3.306791091642622
3.5,70,2,25,13,0.05,0.625,0.325,4.137647893077977
3.5,69,4,26,10,0.1,0.65,0.25,3.48455153666517
3.5,68,4,33,3,0.1,0.825,0.075,5.0709342006106315
3.5,73,25,10,5,0.625,0.25,0.125,3.572347487366552
3.5,67,7,16,17,0.175,0.4,0.425,3.9243490551185785
3.5,76,19,14,7,0.475,0.35,0.175,3.5228646153813905
3.5,72,8,16,16,0.2,0.4,0.4,4.1711650876872906
3.5,71,3,24,13,0.075,0.6,0.325,3.104659712432621
3.5,74,9,14,17,0.225,0.35,0.425,3.47307973725964
3.5,85,40,0,0,1.0,0.0,0.0,4.282921787614451
3.5,75,8,22,10,0.2,0.55,0.25,3.3841328218643896
3.5,77,6,23,11,0.15,0.575,0.275,3.8725774225558225
3.5,78,5,27,8,0.125,0.675,0.2,2.9873969149137034
3.5,79,7,22,11,0.175,0.55,0.275,3.0661435030961015
3.5,83,5,27,8,0.125,0.675,0.2,3.6012291080507834
3.5,80,14,12,14,0.35,0.3,0.35,3.7764473971352146
3.5,82,11,21,8,0.275,0.525,0.2,3.345345855537391
3.5,89,18,15,7,0.45,0.375,0.175,3.7455010956260337
3.5,91,40,0,0,1.0,0.0,0.0,2.933759499867592
3.5,81,11,22,7,0.275,0.55,0.175,3.4906169133524854
3.5,84,11,24,5,0.275,0.6,0.125,3.1933282557836984
3.5,86,5,18,17,0.125,0.45,0.425,3.908471454292999
3.5,93,40,0,0,1.0,0.0,0.0,3.9726591374316724
3.5,87,5,25,10,0.125,0.625,0.25,3.526661651199828
3.5,98,40,0,0,1.0,0.0,0.0,3.0800445281743487
3.5,97,40,0,0,1.0,0.0,0.0,3.288309104072419
3.5,99,40,0,0,1.0,0.0,0.0,3.5859321679524037
3.5,96,40,0,0,1.0,0.0,0.0,3.0446036888727845
3.5,92,0,27,13,0.0,0.675,0.325,3.752210670107813
3.5,88,4,21,15,0.1,0.525,0.375,3.188374287247549
3.5,100,40,0,0,1.0,0.0,0.0,3.1755249002122157
3.5,90,6,26,8,0.15,0.65,0.2,4.213852681396288
3.5,104,40,0,0,1.0,0.0,0.0,4.7791252022439945
3.5,101,40,0,0,1.0,0.0,0.0,2.8772803309287496
3.5,102,40,0,0,1.0,0.0,0.0,5.6944609197545
3.5,108,40,0,0,1.0,0.0,0.0,3.4618817359925216
3.5,94,5,20,15,0.125,0.5,0.375,3.2307124297827734
3.5,95,2,28,10,0.05,0.7,0.25,3.269592555798961
3.5,106,8,25,7,0.2,0.625,0.175,3.8665587220568427
3.5,115,40,0,0,1.0,0.0,0.0,2.8635748955231684
3.5,103,3,32,5,0.075,0.8,0.125,3.667731256842438
3.5,105,3,25,12,0.075,0.625,0.3,4.0434531767071205
3.5,109,9,24,7,0.225,0.6,0.175,3.543063504025721
3.5,110,0,27,13,0.0,0.675,0.325,5.704675849469179
3.5,112,1,19,20,0.025,0.475,0.5,2.97168179050853
3.5,107,4,29,7,0.1,0.725,0.175,4.4276219881268455
3.5,113,10,20,10,0.25,0.5,0.25,3.4623186094606266
3.5,111,3,29,8,0.075,0.725,0.2,3.531558873153105
3.5,116,5,29,6,0.125,0.725,0.15,3.1985082439129986
3.5,114,12,14,14,0.3,0.35,0.35,3.523646255778833
3.5,126,40,0,0,1.0,0.0,0.0,3.29576496093146
3.5,117,6,31,3,0.15,0.775,0.075,3.4920698069212093
3.5,119,6,26,8,0.15,0.65,0.2,3.315911481690725
3.5,120,6,23,11,0.15,0.575,0.275,3.9381660007529717
3.5,121,1,25,14,0.025,0.625,0.35,3.1594117589940005
3.5,122,5,29,6,0.125,0.725,0.15,6.546007252638178
3.5,118,12,16,12,0.3,0.4,0.3,3.9119832482163908
3.5,125,4,29,7,0.1,0.725,0.175,3.416854444436705
3.5,123,8,17,15,0.2,0.425,0.375,3.721604746769688
3.5,124,3,32,5,0.075,0.8,0.125,3.433979278862991
3.5,129,23,11,6,0.575,0.275,0.15,3.572771619689867
3.5,137,40,0,0,1.0,0.0,0.0,3.2249961937829674
3.5,127,5,25,10,0.125,0.625,0.25,3.846046910791716
3.5,133,40,0,0,1.0,0.0,0.0,3.497389945363854
3.5,130,8,24,8,0.2,0.6,0.2,3.8602868296345747
3.5,136,40,0,0,1.0,0.0,0.0,3.541690869747839
3.5,138,40,0,0,1.0,0.0,0.0,3.5248667289314626
3.5,135,40,0,0,1.0,0.0,0.0,3.220810055129893
3.5,128,3,33,4,0.075,0.825,0.1,3.194348800574996
3.5,131,5,32,3,0.125,0.8,0.075,5.32345359931754
3.5,140,40,0,0,1.0,0.0,0.0,3.310477170452599
3.5,132,8,19,13,0.2,0.475,0.325,3.880212803203201
3.5,142,40,0,0,1.0,0.0,0.0,3.3732751181639893
3.5,143,40,0,0,1.0,0.0,0.0,3.262971145541696
3.5,144,40,0,0,1.0,0.0,0.0,3.1758888294838443
3.5,145,40,0,0,1.0,0.0,0.0,3.381159418714745
3.5,134,4,28,8,0.1,0.7,0.2,3.509990239816561
3.5,139,8,21,11,0.2,0.525,0.275,3.64466769289582
3.5,141,4,17,19,0.1,0.425,0.475,3.9261243319318937
3.5,151,40,0,0,1.0,0.0,0.0,3.7850564614061235
3.5,154,40,0,0,1.0,0.0,0.0,3.172760424301649
3.5,146,8,18,14,0.2,0.45,0.35,3.7973699991200376
3.5,148,11,24,5,0.275,0.6,0.125,3.2630645190793492
3.5,155,40,0,0,1.0,0.0,0.0,6.645159276405172
3.5,149,6,23,11,0.15,0.575,0.275,4.468666608770904
3.5,152,12,23,5,0.3,0.575,0.125,5.25398696841047
3.5,156,19,15,6,0.475,0.375,0.15,3.3950124825813277
3.5,147,6,17,17,0.15,0.425,0.425,7.338576990960564
3.5,157,40,0,0,1.0,0.0,0.0,3.202692577187495
3.5,150,4,25,11,0.1,0.625,0.275,4.018844884810079
3.5,153,6,14,20,0.15,0.35,0.5,2.8230014700571027
3.5,162,40,0,0,1.0,0.0,0.0,3.1824186017210088
3.5,159,2,29,9,0.05,0.725,0.225,3.447130325974866
3.5,161,9,17,14,0.225,0.425,0.35,3.9925051732109664
3.5,158,1,30,9,0.025,0.75,0.225,3.54167960578548
3.5,160,2,28,10,0.05,0.7,0.25,3.1951955217356875
3.5,168,4,29,7,0.1,0.725,0.175,2.993169401282356
3.5,167,5,22,13,0.125,0.55,0.325,3.2604949999371087
3.5,172,40,0,0,1.0,0.0,0.0,3.802674504987273
3.5,164,15,20,5,0.375,0.5,0.125,3.476172590974304
3.5,163,2,26,12,0.05,0.65,0.3,3.7901071305611667
3.5,169,5,24,11,0.125,0.6,0.275,3.2187593402682095
3.5,165,7,24,9,0.175,0.6,0.225,3.155723510464974
3.5,173,40,0,0,1.0,0.0,0.0,4.660456677294858
3.5,176,40,0,0,1.0,0.0,0.0,3.865124150824556
3.5,166,10,17,13,0.25,0.425,0.325,3.7129237009145486
3.5,170,5,31,4,0.125,0.775,0.1,3.2707600335967344
3.5,171,3,28,9,0.075,0.7,0.225,3.2078652038789928
3.5,179,19,15,6,0.475,0.375,0.15,3.6090010741919243
3.5,182,40,0,0,1.0,0.0,0.0,3.1990131901226855
3.5,174,5,30,5,0.125,0.75,0.125,3.6299282236649546
3.5,181,29,11,0,0.725,0.275,0.0,3.8721660704043854
3.5,175,3,33,4,0.075,0.825,0.1,3.0109280534648697
3.5,177,5,24,11,0.125,0.6,0.275,4.335740028932572
3.5,178,8,23,9,0.2,0.575,0.225,3.9875749183261293
3.5,186,40,0,0,1.0,0.0,0.0,5.3879819154140485
3.5,180,6,21,13,0.15,0.525,0.325,4.0430936663886765
3.5,190,40,0,0,1.0,0.0,0.0,3.2259485794686094
3.5,183,8,21,11,0.2,0.525,0.275,3.5153425866511574
3.5,184,6,27,7,0.15,0.675,0.175,3.6731158574761684
3.5,185,3,28,9,0.075,0.7,0.225,3.7661668724577195
3.5,194,40,0,0,1.0,0.0,0.0,2.890848393633939
3.5,187,5,26,9,0.125,0.65,0.225,3.39964719767948
3.5,191,5,23,12,0.125,0.575,0.3,4.004430510160516
3.5,192,15,13,12,0.375,0.325,0.3,4.055647091965473
3.5,188,12,12,16,0.3,0.3,0.4,3.77703734481529
3.5,189,11,19,10,0.275,0.475,0.25,3.531626178574316
3.5,196,5,23,12,0.125,0.575,0.3,3.5221370176717697
3.5,195,6,27,7,0.15,0.675,0.175,3.9413117367652917
3.5,193,4,27,9,0.1,0.675,0.225,3.0180743142598834
3.5,204,40,0,0,1.0,0.0,0.0,3.6530810317868694
3.5,205,40,0,0,1.0,0.0,0.0,5.932746809893147
3.5,200,3,28,9,0.075,0.7,0.225,3.685528906946349
3.5,202,22,15,3,0.55,0.375,0.075,3.5222031564964253
3.5,198,6,24,10,0.15,0.6,0.25,3.421533534120806
3.5,199,4,21,15,0.1,0.525,0.375,3.668370214045242
3.5,197,3,26,11,0.075,0.65,0.275,5.0039020500141556
3.5,208,40,0,0,1.0,0.0,0.0,3.70677764660761
3.5,203,3,29,8,0.075,0.725,0.2,3.3709355920399546
3.5,206,40,0,0,1.0,0.0,0.0,3.343887800935293
3.5,201,9,23,8,0.225,0.575,0.2,3.7155161955425826
3.5,209,30,5,5,0.75,0.125,0.125,4.276987762833936
3.5,214,40,0,0,1.0,0.0,0.0,3.6035240078645345
3.5,207,9,13,18,0.225,0.325,0.45,3.9327149168173188
3.5,211,7,27,6,0.175,0.675,0.15,3.4340970662681665
3.5,220,29,9,2,0.725,0.225,0.05,3.371184735929797
3.5,222,40,0,0,1.0,0.0,0.0,3.087411741630723
3.5,210,10,23,7,0.25,0.575,0.175,3.3387698660676173
3.5,212,9,23,8,0.225,0.575,0.2,3.421744747365616
3.5,213,5,23,12,0.125,0.575,0.3,4.202562615059955
3.5,219,12,19,9,0.3,0.475,0.225,3.5470325454006852
3.5,216,8,24,8,0.2,0.6,0.2,3.679405979530773
3.5,215,5,32,3,0.125,0.8,0.075,3.834200088162916
3.5,224,40,0,0,1.0,0.0,0.0,3.1181193350371017
3.5,223,40,0,0,1.0,0.0,0.0,3.358214943355628
3.5,217,9,25,6,0.225,0.625,0.15,3.0251066341181536
3.5,218,6,16,18,0.15,0.4,0.45,4.441695360226312
3.5,221,9,27,4,0.225,0.675,0.1,3.0624546529998105
3.5,234,40,0,0,1.0,0.0,0.0,3.478342520254067
3.5,226,5,26,9,0.125,0.65,0.225,3.4547866186583107
3.5,236,40,0,0,1.0,0.0,0.0,3.4665225114617706
3.5,225,7,23,10,0.175,0.575,0.25,2.7952588410805816
3.5,231,7,19,14,0.175,0.475,0.35,3.3155156878463017
3.5,227,4,28,8,0.1,0.7,0.2,3.4429776789413777
3.5,238,40,0,0,1.0,0.0,0.0,3.584576394130977
3.5,228,2,26,12,0.05,0.65,0.3,3.5180500750842314
3.5,237,40,0,0,1.0,0.0,0.0,3.79994439355857
3.5,232,14,17,9,0.35,0.425,0.225,3.648975201888218
3.5,233,12,16,12,0.3,0.4,0.3,3.659515744975507
3.5,229,5,21,14,0.125,0.525,0.35,3.700012685067634
3.5,239,40,0,0,1.0,0.0,0.0,3.3812033753566055
3.5,230,2,19,19,0.05,0.475,0.475,3.5112542119660417
3.5,244,40,0,0,1.0,0.0,0.0,3.26050998570645
3.5,243,40,0,0,1.0,0.0,0.0,3.390357278778582
3.5,235,7,24,9,0.175,0.6,0.225,4.056553153096626
3.5,245,40,0,0,1.0,0.0,0.0,3.7687576574359456
3.5,247,40,0,0,1.0,0.0,0.0,3.5989177035865865
3.5,246,40,0,0,1.0,0.0,0.0,3.502190400543944
3.5,240,4,26,10,0.1,0.65,0.25,3.0146717706419843
3.5,241,6,27,7,0.15,0.675,0.175,4.465861218430215
3.5,242,4,20,16,0.1,0.5,0.4,3.622961236473489
3.5,248,7,17,16,0.175,0.425,0.4,3.8256945299143736
4.0,0,13,20,7,0.325,0.5,0.175,4.0122003640183275
4.0,1,6,30,4,0.15,0.75,0.1,3.8497265767147995
4.0,4,1,24,15,0.025,0.6,0.375,3.575476077450432
3.5,249,11,18,11,0.275,0.45,0.275,4.178967703008425
4.0,2,4,28,8,0.1,0.7,0.2,3.129837619092259
4.0,5,11,18,11,0.275,0.45,0.275,3.5416893305692043
4.0,3,4,25,11,0.1,0.625,0.275,4.733841092400018
4.0,6,0,33,7,0.0,0.825,0.175,3.683456448425183
4.0,11,40,0,0,1.0,0.0,0.0,3.4881581204667333
4.0,9,8,23,9,0.2,0.575,0.225,3.737590351526405
4.0,14,40,0,0,1.0,0.0,0.0,3.3992458115057245
4.0,13,40,0,0,1.0,0.0,0.0,3.4385840606373734
4.0,17,40,0,0,1.0,0.0,0.0,3.8265324064953368
4.0,7,1,30,9,0.025,0.75,0.225,3.105618047051651
4.0,12,21,10,9,0.525,0.25,0.225,5.986617391510359
4.0,8,3,22,15,0.075,0.55,0.375,5.6766646643144165
4.0,18,2,26,12,0.05,0.65,0.3,3.5022010701004334
4.0,10,8,19,13,0.2,0.475,0.325,3.0153068156680947
4.0,15,10,19,11,0.25,0.475,0.275,3.824255694880256
4.0,26,40,0,0,1.0,0.0,0.0,3.590516562201965
4.0,24,8,23,9,0.2,0.575,0.225,4.116531135486762
4.0,16,7,21,12,0.175,0.525,0.3,3.5372796585320807
4.0,29,40,0,0,1.0,0.0,0.0,3.03063357062558
4.0,28,40,0,0,1.0,0.0,0.0,6.192243775748198
4.0,20,7,19,14,0.175,0.475,0.35,3.6160695292753173
4.0,19,14,16,10,0.35,0.4,0.25,3.8616202875511307
