"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Class","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"mar-g4",463,31,0,12.51270133,456.284028,2.659235267,"After","Schreck",30.12199532,1.478883737,28,0.069115038,13,0,-1000,0.569265942,3.404447887
"mar-g4",463,31,0,1.92666126,456.284028,2.659235267,"After","Schreck",23.2885731,1.36714288,25,0,23,0.084823002,-1.071486363,0.77847204,0.633665038
"mar-g4",464,32,0,6.427268697,260.7423044,2.416211499,"After","Schreck",35.76405534,1.553446758,30,0,17,0,-1000,1.017352448,1.592736758
"mar-g4",464,32,0,11.40067003,260.7423044,2.416211499,"After","Schreck",37.52936443,1.57437121,31,0,16,0,-1000,0.886022169,1.555011286
"mar-g4",464,32,0,93.27534646,260.7423044,2.416211499,"After","Schreck",7.027892475,0.846825108,1,2.104867078,3,0.078539816,-1.104910119,0.619737398,3.834033865
"mar-g4",464,32,0,4.485740844,260.7423044,2.416211499,"After","Schreck",17.53738762,1.243964901,16,0,10,0,-1000,0.26922661,1.101496444
"mar-g4",464,32,0,7.890384687,260.7423044,2.416211499,"After","Schreck",17.1026707,1.233063934,14,0,13,0,-1000,0.46203545,0.812574172
"mar-g4",464,32,0,16.27026221,260.7423044,2.416211499,"After","Schreck",41.45730391,1.617601055,37,0,16,0,-1000,1.011650237,0.124507081
"mar-g4",464,32,0,14.13958038,260.7423044,2.416211499,"After","Schreck",27.26329937,1.435578412,25,0,23,0,-1000,1.9924927,1.85751229
"mar-g4",464,32,0,39.80656035,260.7423044,2.416211499,"After","Schreck",8.79320147,0.944147024,4,0.647168087,5,0,-1000,0.792280909,0.359940387
"mar-g4",464,32,0,66.05787482,260.7423044,2.416211499,"After","Schreck",9.99923958,0.999966974,6,0,16,0,-1000,0.531337789,0.763720544
"mar-g4",464,32,0,5.614112273,260.7423044,2.416211499,"After","Schreck",39.29035606,1.594285964,32,0,13,0,-1000,1.555323981,0.827894081
"mar-g4",464,32,0,45.52569629,260.7423044,2.416211499,"After","Schreck",13.10128123,1.117313769,10,0.276460154,12,0.018849556,-1.724698877,1.297095562,4.044021965
"mar-g4",464,32,0,5.565688526,260.7423044,2.416211499,"After","Schreck",19.96315959,1.300229279,20,0,20,0,-1000,1.12023093,0.682858857
"mar-g4",464,32,0,21.25547123,260.7423044,2.416211499,"After","Schreck",14.01201427,1.146500571,12,0,29,0,-1000,2.002567169,0.51389057
"mar-g4",464,32,0,6.731000235,260.7423044,2.416211499,"After","Schreck",34.7319395,1.540729036,29,0,23,0,-1000,2.029263983,1.27536901
"mar-g4",464,32,0,6.708951674,260.7423044,2.416211499,"After","Schreck",33.71454124,1.527817255,28,0.147654855,15,0,-1000,1.821362983,0.854314663
"mar-g4",464,32,0,7.503871255,260.7423044,2.416211499,"After","Schreck",40.85054743,1.611197881,35,0.04712389,13,0.018849556,-1.724698877,1.663313088,1.311617417
"mar-g4",464,32,0,4.880827848,260.7423044,2.416211499,"After","Schreck",45.89454011,1.661761022,38,0,24,0,-1000,1.902103531,1.665640725
"mar-g4",464,32,0,24.56173912,260.7423044,2.416211499,"After","Schreck",17.51797873,1.243483995,15,0,21,0,-1000,1.338078461,3.550819125
"mar-g4",464,32,0,8.573085747,260.7423044,2.416211499,"After","Schreck",24.37076333,1.386869132,23,0.056548668,15,0,-1000,1.964830156,1.247811891
"mar-g4",464,32,0,14.21329626,260.7423044,2.416211499,"After","Schreck",25.05731574,1.398934545,24,0,26,0.009424778,-2.025728873,0.946994637,1.062769454
"mar-g4",464,32,0,17.98017049,260.7423044,2.416211499,"After","Schreck",13.70355889,1.13683337,11,0,18,0,-1000,0.72908072,1.655084094
"mar-g4",464,32,0,16.77857918,260.7423044,2.416211499,"After","Schreck",8.91124242,0.949938258,5,0.87650435,4,0.103672558,-0.984336187,1.650272242,1.776170669
"mar-g4",464,32,0,14.17347565,260.7423044,2.416211499,"After","Schreck",22.70211008,1.356066225,22,0,23,0,-1000,1.459661776,0.856735958
"mar-g4",464,32,0,14.06668804,260.7423044,2.416211499,"After","Schreck",20.34363191,1.308428489,21,0,14,0,-1000,0.673477036,0.284912448
"mar-g4",464,32,0,15.31981407,260.7423044,2.416211499,"After","Schreck",19.70029824,1.294472801,19,0,18,0,-1000,0.815642479,1.122495262
"mar-g4",464,32,0,5.999582868,260.7423044,2.416211499,"After","Schreck",40.72194571,1.609828521,33,0,13,0,-1000,1.735104337,1.521752169
"mar-g4",464,32,0,19.03962905,260.7423044,2.416211499,"After","Schreck",30.4688704,1.483856354,27,0.182212374,16,0,-1000,1.772195744,1.088143327
"mar-g4",464,32,0,8.089699472,260.7423044,2.416211499,"After","Schreck",40.79638382,1.610621669,34,0.078539816,16,0.012566371,-1.900790136,1.728857881,1.503931188
"mar-g4",464,32,0,33.97727155,260.7423044,2.416211499,"After","Schreck",7.59374692,0.880456119,3,0.66287605,3,0.24818582,-0.605223036,0.710177963,1.884431832
"mar-g4",464,32,0,9.371967394,260.7423044,2.416211499,"After","Schreck",11.03547165,1.042790899,7,0.955044167,3,-0.003141593,0,0.630663699,1.843584168
"mar-g4",464,32,0,83.48722281,260.7423044,2.416211499,"After","Schreck",14.14856195,1.150712301,13,0,13,0.527787566,-0.277540846,0.582275161,0.978282355
"mar-g4",464,32,0,26.61657139,260.7423044,2.416211499,"After","Schreck",49.81013338,1.697317705,39,0,19,0,-1000,1.821077545,2.440788342
"mar-g4",464,32,0,16.53481999,260.7423044,2.416211499,"After","Schreck",12.32501582,1.090787485,9,0,21,0,-1000,0.970445476,1.125334199
"mar-g4",464,32,0,5.53937045,260.7423044,2.416211499,"After","Schreck",19.6623451,1.293635314,18,0.021991149,13,0,-1000,0.872584333,1.099549299
"mar-g4",464,32,0,10.12386877,260.7423044,2.416211499,"After","Schreck",27.71028184,1.442640943,26,0,22,0.009424778,-2.025728873,0.886986681,1.275934674
"mar-g4",464,32,0,13.04308926,260.7423044,2.416211499,"After","Schreck",41.33467109,1.616314486,36,0.10681415,18,0,-1000,1.885835048,1.308438583
"mar-g4",464,32,0,33.0503773,260.7423044,2.416211499,"After","Schreck",7.485798466,0.874238131,2,0,11,0.003141593,-2.502850127,1.979448556,0.729808802
"mar-g4",464,32,0,74.99751287,260.7423044,2.416211499,"After","Schreck",11.04936792,1.043337435,8,0.675442421,5,0.223053078,-0.651591779,0.724294514,3.432347671
"mar-g4",464,32,0,37.12730557,260.7423044,2.416211499,"After","Schreck",18.86509956,1.275659101,17,0.185353967,16,0.003141593,-2.502850127,1.851731614,1.995471137
"mar-g4",465,33,1,138.7303771,173.9059185,2.240314362,"After","Schreck",3.459044834,0.538956191,1,2.431592714,1,0,-1000,1.918135284,5.165835833
"mar-g4",465,33,0,21.47530918,173.9059185,2.240314362,"After","Schreck",18.77845207,1.27365979,10,0,18,0,-1000,1.330573142,0.051717419
"mar-g4",465,33,0,29.39156331,173.9059185,2.240314362,"After","Schreck",33.12785209,1.520193278,27,0.081681409,12,0.018849556,-1.724698877,0.883857761,4.625778237
"mar-g4",465,33,0,10.2634227,173.9059185,2.240314362,"After","Schreck",20.55057545,1.312823987,13,0,17,0,-1000,1.657708278,0.085066556
"mar-g4",465,33,0,5.718525126,173.9059185,2.240314362,"After","Schreck",19.31076198,1.285799411,11,0,23,0,-1000,2.459578791,0.353210933
"mar-g4",465,33,0,17.80189264,173.9059185,2.240314362,"After","Schreck",29.32050998,1.46717152,23,0.207345115,9,0.018849556,-1.724698877,0.865488328,0.66504652
"mar-g4",465,33,0,3.043977668,173.9059185,2.240314362,"After","Schreck",33.82821326,1.52927906,28,0,21,0,-1000,1.678242855,0.702531664
"mar-g4",465,33,0,21.99042248,173.9059185,2.240314362,"After","Schreck",29.1577995,1.464754745,22,0,24,0.031415927,-1.502850127,0.968788809,0.237848236
"mar-g4",465,33,0,1.601567263,173.9059185,2.240314362,"After","Schreck",43.21920911,1.635676815,37,0,13,0,-1000,1.45398754,0.418768602
"mar-g4",465,33,0,30.07370581,173.9059185,2.240314362,"After","Schreck",49.93802751,1.698431384,39,0,17,0,-1000,1.323748477,0.086004662
"mar-g4",465,33,0,3.069753042,173.9059185,2.240314362,"After","Schreck",40.22758177,1.604523926,32,0,14,0,-1000,1.078678567,0.691668553
"mar-g4",465,33,0,2.928901298,173.9059185,2.240314362,"After","Schreck",9.485305719,0.977051333,4,0.867079572,4,0.157079633,-0.803880123,2.709559336,4.830711367
"mar-g4",465,33,0,3.462229531,173.9059185,2.240314362,"After","Schreck",30.94091282,1.490533122,26,0,19,0,-1000,1.480941511,0.218866189
"mar-g4",465,33,0,5.114387297,173.9059185,2.240314362,"After","Schreck",30.6846954,1.486921816,25,0,20,0,-1000,1.166076131,5.001167178
"mar-g4",465,33,0,8.224894138,173.9059185,2.240314362,"After","Schreck",28.02333844,1.447519872,20,0,21,0,-1000,1.312792369,0.133065804
"mar-g4",465,33,0,42.87115623,173.9059185,2.240314362,"After","Schreck",23.65132295,1.373855438,17,0,18,0,-1000,1.120926942,0.19719275
"mar-g4",465,33,0,15.285549,173.9059185,2.240314362,"After","Schreck",46.36213931,1.666163468,38,0,14,0,-1000,1.203224113,5.778785855
"mar-g4",465,33,0,11.98272178,173.9059185,2.240314362,"After","Schreck",37.61027128,1.575306466,30,0,19,0,-1000,1.370131248,2.711041445
"mar-g4",465,33,0,47.46285793,173.9059185,2.240314362,"After","Schreck",15.42539897,1.188236406,9,0,12,0.006283185,-2.201820132,1.870091876,0.259007802
"mar-g4",465,33,0,4.634581243,173.9059185,2.240314362,"After","Schreck",37.28237563,1.571503578,29,0,16,0,-1000,1.173499018,1.550679697
"mar-g4",465,33,0,5.117164698,173.9059185,2.240314362,"After","Schreck",42.24405569,1.625765606,35,0,15,0,-1000,1.319138511,1.538891576
"mar-g4",465,33,0,31.41752256,173.9059185,2.240314362,"After","Schreck",13.13653751,1.11848091,8,0,14,0,-1000,2.401414691,2.467791807
"mar-g4",465,33,0,46.88678851,173.9059185,2.240314362,"After","Schreck",9.797581708,0.991118894,5,0.182212374,9,0.084823002,-1.071486363,1.123127546,5.162344357
"mar-g4",465,33,0,40.6671633,173.9059185,2.240314362,"After","Schreck",19.49214293,1.289859587,12,0,14,0,-1000,1.504243667,0.075391578
"mar-g4",465,33,0,18.02674344,173.9059185,2.240314362,"After","Schreck",42.66403187,1.630061895,36,0,14,0,-1000,1.044566687,5.347577717
"mar-g4",465,33,0,51.44821276,173.9059185,2.240314362,"After","Schreck",28.30652309,1.451886528,21,0,31,0,-1000,2.128918303,4.461411987
"mar-g4",465,33,0,23.75189655,173.9059185,2.240314362,"After","Schreck",40.96398831,1.612402234,33,0,22,0,-1000,2.013957608,4.205463715
"mar-g4",465,33,0,6.436455176,173.9059185,2.240314362,"After","Schreck",10.1291371,1.005572449,6,1.011592834,4,0.062831853,-1.201820132,2.208370486,1.641737217
"mar-g4",465,33,0,107.246195,173.9059185,2.240314362,"After","Schreck",22.47478778,1.3516956,14,0,11,0.36756634,-0.434664266,1.149842659,1.220530548
"mar-g4",465,33,0,18.13236786,173.9059185,2.240314362,"After","Schreck",23.49412447,1.370959265,16,0,10,0,-1000,1.412401241,0.108352908
"mar-g4",465,33,0,3.772269401,173.9059185,2.240314362,"After","Schreck",23.24400546,1.366310969,15,0,17,0.606327382,-0.217292818,1.356706645,0.158885235
"mar-g4",465,33,0,57.35353851,173.9059185,2.240314362,"After","Schreck",6.842943964,0.835242984,2,0.370707933,6,0,-1000,0.090605957,0.015729293
"mar-g4",465,33,0,3.968005597,173.9059185,2.240314362,"After","Schreck",29.98648239,1.476925523,24,0.015707963,13,0.351858377,-0.453632105,2.162148167,0.54392227
"mar-g4",465,33,0,26.74571855,173.9059185,2.240314362,"After","Schreck",10.93775812,1.038928315,7,0.392699082,11,0.009424778,-2.025728873,1.851026067,0.164126407
"mar-g4",465,33,0,18.66582204,173.9059185,2.240314362,"After","Schreck",24.94442049,1.396973419,18,0.087964594,12,0.084823002,-1.071486363,1.052793215,1.630507062
"mar-g4",465,33,0,43.72117924,173.9059185,2.240314362,"After","Schreck",26.77359024,1.427706612,19,0,21,0,-1000,1.472537751,0.200638672
"mar-g4",465,33,0,5.296754976,173.9059185,2.240314362,"After","Schreck",41.09966193,1.61383825,34,0,16,0,-1000,1.424338194,0.775953449
"mar-g4",465,33,0,5.450466581,173.9059185,2.240314362,"After","Schreck",38.5283684,1.585780618,31,0,19,0,-1000,1.741502595,0.55813413
"mar-g4",466,34,0,5.039612555,383.9836064,2.584312683,"After","Schreck",30.23266945,1.480476496,19,0.128805299,20,0.050265482,-1.298730145,2.315052526,4.94646716
"mar-g4",466,34,0,6.636056215,383.9836064,2.584312683,"After","Schreck",16.55792713,1.219005967,8,0.232477856,13,0.100530965,-0.997700149,2.464459859,5.203188859
"mar-g4",466,34,0,4.079536172,383.9836064,2.584312683,"After","Schreck",12.3917751,1.093133523,5,0.163362818,17,0,-1000,1.969643393,4.817435082
"mar-g4",466,34,0,4.336312971,383.9836064,2.584312683,"After","Schreck",20.46188318,1.310945601,10,0.216769893,16,0.072256631,-1.141122291,2.177242572,4.445357982
"mar-g4",466,34,0,21.58654529,383.9836064,2.584312683,"After","Schreck",44.83361632,1.651603771,27,0.012566371,30,0.043982297,-1.356722092,1.993249158,2.409638531
"mar-g4",466,34,0,13.30231397,383.9836064,2.584312683,"After","Schreck",16.22087384,1.210074246,6,0.285884931,7,0.015707963,-1.803880123,0.297673942,5.346765507
"mar-g4",466,34,0,9.630765862,383.9836064,2.584312683,"After","Schreck",26.19072901,1.418147587,15,0,33,0.097389372,-1.011488433,1.427902969,2.16890959
"mar-g4",466,34,0,48.058083,383.9836064,2.584312683,"After","Schreck",40.64111238,1.608965586,25,0,27,0,-1000,1.785813564,2.249754753
"mar-g4",466,34,0,24.14240176,383.9836064,2.584312683,"After","Schreck",46.02661508,1.663009037,28,0.037699112,20,0,-1000,1.84906248,1.977276864
"mar-g4",466,34,0,9.111532139,383.9836064,2.584312683,"After","Schreck",41.83662952,1.621556689,26,0,18,0.009424778,-2.025728873,1.673876003,2.045110957
"mar-g4",466,34,0,10.26936018,383.9836064,2.584312683,"After","Schreck",16.43008742,1.215639874,7,0,20,0,-1000,1.505899699,1.344734132
"mar-g4",466,34,0,7.607752131,383.9836064,2.584312683,"After","Schreck",27.69585609,1.442414794,17,0,22,0,-1000,0.358139398,5.491489125
"mar-g4",466,34,0,4.793804214,383.9836064,2.584312683,"After","Schreck",38.08274738,1.580728272,23,0.031415927,28,0,-1000,2.43791669,5.361024796
"mar-g4",466,34,0,5.271284011,383.9836064,2.584312683,"After","Schreck",48.16926215,1.682769994,30,0,28,0.031415927,-1.502850127,2.069113557,3.816018088
"mar-g4",466,34,0,7.917074828,383.9836064,2.584312683,"After","Schreck",48.6275194,1.686882116,31,0.05969026,19,0.028274334,-1.548607618,1.903482479,2.919897875
"mar-g4",466,34,0,9.281209455,383.9836064,2.584312683,"After","Schreck",34.03881268,1.531974403,21,0,26,0,-1000,1.532354793,2.341463883
"mar-g4",466,34,0,47.5693675,383.9836064,2.584312683,"After","Schreck",6.214609549,0.793413848,2,1.137256541,2,0.031415927,-1.502850127,1.352289789,0.043857762
"mar-g4",466,34,0,7.945331635,383.9836064,2.584312683,"After","Schreck",26.67232016,1.426060796,16,0.025132741,19,0.012566371,-1.900790136,1.302457959,1.764112542
"mar-g4",466,34,0,13.15785782,383.9836064,2.584312683,"After","Schreck",10.32252732,1.013786041,3,0.05969026,13,0,-1000,1.361517054,1.042348299
"mar-g4",466,34,0,29.08041864,383.9836064,2.584312683,"After","Schreck",21.17845565,1.325894288,11,0.185353967,8,0.135088484,-0.869381672,1.131627397,0.940422456
"mar-g4",466,34,0,1.462443582,383.9836064,2.584312683,"After","Schreck",36.03689651,1.556747383,22,0.10681415,18,0.012566371,-1.900790136,2.229529648,4.208334909
"mar-g4",466,34,0,10.18358865,383.9836064,2.584312683,"After","Schreck",24.49840021,1.389137725,13,0.028274334,30,0.056548668,-1.247577622,1.892403839,4.416418297
"mar-g4",466,34,0,15.96887879,383.9836064,2.584312683,"After","Schreck",46.22714458,1.664897068,29,0.069115038,16,0.050265482,-1.298730145,2.496428081,2.490172414
"mar-g4",466,34,0,3.101041408,383.9836064,2.584312683,"After","Schreck",32.57121754,1.512833993,20,0.135088484,13,0.034557519,-1.461457442,2.645785464,5.291168208
"mar-g4",466,34,0,10.33818124,383.9836064,2.584312683,"After","Schreck",28.95724285,1.461757208,18,0.144513262,14,0,-1000,2.507220878,5.136773395
"mar-g4",466,34,0,25.63339716,383.9836064,2.584312683,"After","Schreck",22.65541583,1.355172038,12,0.175929189,16,0,-1000,2.199342143,3.707422267
"mar-g4",466,34,0,24.41488047,383.9836064,2.584312683,"After","Schreck",4.262106035,0.62962425,1,2.528982086,1,0.015707963,-1.803880123,2.609287933,5.743186003
"mar-g4",466,34,0,48.69025345,383.9836064,2.584312683,"After","Schreck",11.74576716,1.069881388,4,0.518362788,2,0.069115038,-1.160427446,0.474827161,5.461098974
"mar-g4",466,34,0,17.30125188,383.9836064,2.584312683,"After","Schreck",24.61212487,1.39114911,14,0,18,0.053407075,-1.272401206,1.849729137,3.572942159
"mar-g4",466,34,0,7.509866471,383.9836064,2.584312683,"After","Schreck",16.88641153,1.227537369,9,0.150796447,8,0.09424778,-1.025728873,0.096575917,5.595959752
"mar-g4",466,34,0,9.627993571,383.9836064,2.584312683,"After","Schreck",38.48057942,1.585241603,24,0.103672558,17,0.056548668,-1.247577622,2.255208059,4.210500483
"mar-g4",467,35,1,890.0563392,162.0429236,2.20963007,"After","Schreck",18.28915522,1.262193646,7,0.122522113,11,0,-1000,2.373410509,5.396993462
"mar-g4",467,35,0,23.46512834,162.0429236,2.20963007,"After","Schreck",17.02277684,1.231030406,6,0,18,0,-1000,0.925301121,3.751272559
"mar-g4",467,35,0,43.52085936,162.0429236,2.20963007,"After","Schreck",42.32671599,1.626614574,34,0,20,0,-1000,1.303482846,5.633970379
"mar-g4",467,35,0,4.225477146,162.0429236,2.20963007,"After","Schreck",48.75857506,1.688051005,38,0,12,0,-1000,1.08651974,0.202056156
"mar-g4",467,35,0,7.166495625,162.0429236,2.20963007,"After","Schreck",27.80050225,1.444052642,14,0.097389372,14,0.021991149,-1.657752087,1.856432897,4.198449433
"mar-g4",467,35,0,9.796666059,162.0429236,2.20963007,"After","Schreck",34.35711423,1.536016679,24,0,22,0,-1000,0.894004542,4.156132825
"mar-g4",467,35,0,5.822462945,162.0429236,2.20963007,"After","Schreck",42.24928521,1.625819366,33,0.034557519,9,0.025132741,-1.59976014,2.360073112,5.588958552
"mar-g4",467,35,0,19.31376449,162.0429236,2.20963007,"After","Schreck",24.34556752,1.386419903,12,0.065973446,14,0.021991149,-1.657752087,2.194518563,2.639428318
"mar-g4",467,35,0,6.889759977,162.0429236,2.20963007,"After","Schreck",22.8312388,1.358529476,10,0.091106187,20,0.025132741,-1.59976014,1.958982316,4.643793876
"mar-g4",467,35,0,14.88924841,162.0429236,2.20963007,"After","Schreck",38.96278939,1.590650041,26,0,26,0,-1000,0.870692041,1.304411006
"mar-g4",467,35,0,18.87313973,162.0429236,2.20963007,"After","Schreck",33.06468594,1.519364402,23,0,22,0.015707963,-1.803880123,1.719747558,5.762574021
"mar-g4",467,35,0,5.597809156,162.0429236,2.20963007,"After","Schreck",21.40848915,1.330586019,9,0,20,0,-1000,1.24786971,3.960164041
"mar-g4",467,35,0,19.22155845,162.0429236,2.20963007,"After","Schreck",9.789511656,0.990761028,3,0.493230047,5,0,-1000,0.290895325,2.773101745
"mar-g4",467,35,0,11.79943331,162.0429236,2.20963007,"After","Schreck",41.74368804,1.620590816,31,0,16,0.207345115,-0.683306192,0.755872234,4.611464094
"mar-g4",467,35,0,2.98590749,162.0429236,2.20963007,"After","Schreck",29.73560713,1.47327681,17,0,17,0,-1000,2.247884037,0.26678073
"mar-g4",467,35,0,19.2954137,162.0429236,2.20963007,"After","Schreck",40.00588904,1.602123926,29,0,23,0.031415927,-1.502850127,1.114226916,5.494464343
"mar-g4",467,35,0,22.37793276,162.0429236,2.20963007,"After","Schreck",36.03927176,1.556776007,25,0,18,0,-1000,1.524608787,0.074975367
"mar-g4",467,35,0,4.441799424,162.0429236,2.20963007,"After","Schreck",24.99294459,1.397817426,13,0,22,0,-1000,1.293208561,3.122583141
"mar-g4",467,35,0,13.01453715,162.0429236,2.20963007,"After","Schreck",42.04410737,1.623705137,32,0,9,0,-1000,0.863082737,4.439125398
"mar-g4",467,35,0,6.089240091,162.0429236,2.20963007,"After","Schreck",28.5143233,1.455063069,16,0,14,0,-1000,0.935808883,4.406188347
"mar-g4",467,35,0,4.311667714,162.0429236,2.20963007,"After","Schreck",23.63185049,1.37349773,11,0,30,0,-1000,1.038302225,4.162001465
"mar-g4",467,35,0,11.23239199,162.0429236,2.20963007,"After","Schreck",39.80820795,1.599972627,28,0,25,0,-1000,2.002100539,0.321910655
"mar-g4",467,35,0,5.12833794,162.0429236,2.20963007,"After","Schreck",28.16602442,1.449725551,15,0.075398224,20,0,-1000,1.645777918,4.184669046
"mar-g4",467,35,0,2.383673234,162.0429236,2.20963007,"After","Schreck",40.10229784,1.603169258,30,0,21,0.012566371,-1.900790136,2.244135029,5.378316884
"mar-g4",467,35,0,9.60011664,162.0429236,2.20963007,"After","Schreck",30.73715179,1.487663622,18,0,18,0,-1000,1.365184602,0.162624522
"mar-g4",467,35,0,18.44347619,162.0429236,2.20963007,"After","Schreck",44.43849292,1.647759322,35,0,21,0,-1000,1.345503471,0.034551883
"mar-g4",467,35,0,18.42888302,162.0429236,2.20963007,"After","Schreck",11.66190088,1.066769346,4,0,4,0,-1000,0.837221803,0.245845349
"mar-g4",467,35,0,8.714871936,162.0429236,2.20963007,"After","Schreck",31.97351577,1.504790393,20,0,30,0,-1000,0.991108725,4.240854656
"mar-g4",467,35,0,34.47398949,162.0429236,2.20963007,"After","Schreck",48.3466234,1.684366148,36,0,7,0,-1000,1.221745315,4.821773572
"mar-g4",467,35,0,20.79082978,162.0429236,2.20963007,"After","Schreck",32.5510512,1.512565018,22,0,14,0.223053078,-0.651591779,1.628800565,0.109350276
"mar-g4",467,35,0,9.09724382,162.0429236,2.20963007,"After","Schreck",48.49451839,1.685692651,37,0,4,0,-1000,1.21910588,5.410424373
"mar-g4",467,35,0,57.90914346,162.0429236,2.20963007,"After","Schreck",3.1925407,0.504136443,1,4.59300846,1,0,-1000,0.533830159,2.804116944
"mar-g4",467,35,0,33.77353418,162.0429236,2.20963007,"After","Schreck",39.41863311,1.595701561,27,0,21,0.018849556,-1.724698877,1.258282263,5.612510525
"mar-g4",467,35,0,13.08913755,162.0429236,2.20963007,"After","Schreck",31.02483994,1.49170955,19,0,15,0.175929189,-0.7546621,0.774249852,3.819389454
"mar-g4",467,35,0,10.91934797,162.0429236,2.20963007,"After","Schreck",32.50889619,1.512002224,21,0,16,0,-1000,1.300419261,5.109108264
"mar-g4",467,35,0,4.761500204,162.0429236,2.20963007,"After","Schreck",20.02608913,1.301596145,8,0,15,0,-1000,1.402010279,4.148219141
"mar-g4",467,35,0,15.00713869,162.0429236,2.20963007,"After","Schreck",7.562707918,0.878677328,2,0.719424718,3,0,-1000,1.127869179,0.243622698
"mar-g4",467,35,0,12.49574457,162.0429236,2.20963007,"After","Schreck",14.42221694,1.159032024,5,0,18,0,-1000,0.686573702,3.073799411
"mar-g4",468,36,1,165.2199845,548.5856299,2.739244427,"After","Schreck",5.13389061,0.710446611,2,0.314159265,8,0.477522083,-0.321006539,0.15627573,0.400909826
"mar-g4",468,36,0,24.08929087,548.5856299,2.739244427,"After","Schreck",29.32692746,1.467266565,25,0,7,0,-1000,2.62218988,1.393151135
"mar-g4",468,36,0,52.03636936,548.5856299,2.739244427,"After","Schreck",3.981137754,0.600007205,1,1.884955592,1,2.789734276,0.445562838,1.518958818,0.696659289
"mar-g4",468,36,0,12.03600901,548.5856299,2.739244427,"After","Schreck",19.90859141,1.299040533,10,0.053407075,25,0.119380521,-0.923066531,2.702815935,0.997861511
"mar-g4",468,36,0,11.33772562,548.5856299,2.739244427,"After","Schreck",16.26336959,1.211210531,6,0.122522113,22,0.439822972,-0.356722092,1.291824422,2.206226189
"mar-g4",468,36,0,2.33757501,548.5856299,2.739244427,"After","Schreck",23.74845207,1.375635307,14,0.147654855,20,0.169646003,-0.770456367,1.896730094,3.237773795
"mar-g4",468,36,0,6.744134196,548.5856299,2.739244427,"After","Schreck",27.36312961,1.437165767,22,0.081681409,27,0.10681415,-0.97137121,1.746608782,3.194043053
"mar-g4",468,36,0,6.125878985,548.5856299,2.739244427,"After","Schreck",29.62888864,1.471715362,26,0.141371669,16,0.053407075,-1.272401206,2.078847756,3.865090989
"mar-g4",468,36,0,11.01396431,548.5856299,2.739244427,"After","Schreck",31.87675828,1.503474149,30,0.006283185,25,0.009424778,-2.025728873,1.931038212,3.500377619
"mar-g4",468,36,0,10.09580078,548.5856299,2.739244427,"After","Schreck",24.56504331,1.390317534,15,0,13,0.072256631,-1.141122291,0.020436966,1.189933965
"mar-g4",468,36,0,23.76981265,548.5856299,2.739244427,"After","Schreck",35.38698393,1.548843549,33,0,24,0,-1000,1.287442603,3.16306189
"mar-g4",468,36,0,35.90615631,548.5856299,2.739244427,"After","Schreck",31.0891832,1.492609312,28,0.122522113,17,0.056548668,-1.247577622,2.469671928,1.194516003
"mar-g4",468,36,0,28.31973502,548.5856299,2.739244427,"After","Schreck",25.96851408,1.4144471,19,0,25,0.065973446,-1.180630833,2.996081225,0.688976263
"mar-g4",468,36,0,17.54307316,548.5856299,2.739244427,"After","Schreck",34.64342109,1.539620773,32,0,18,0,-1000,2.025708919,3.509400346
"mar-g4",468,36,0,9.07037012,548.5856299,2.739244427,"After","Schreck",25.66634639,1.409364051,17,0.116238928,6,0.053407075,-1.272401206,0.579241627,1.779022706
"mar-g4",468,36,0,35.35507235,548.5856299,2.739244427,"After","Schreck",27.03471095,1.431921731,21,0,11,0,-1000,0.838745549,2.37659783
"mar-g4",468,36,0,4.468954961,548.5856299,2.739244427,"After","Schreck",21.59723936,1.334398242,12,0,27,0.295309709,-0.529722274,1.130064069,2.736959912
"mar-g4",468,36,0,24.88616115,548.5856299,2.739244427,"After","Schreck",20.05976569,1.302325856,11,0,20,0.10681415,-0.97137121,2.90331988,0.309197466
"mar-g4",468,36,0,11.977741,548.5856299,2.739244427,"After","Schreck",17.15567758,1.234407876,8,0,27,0.370707933,-0.43096812,0.911678212,2.202309898
"mar-g4",468,36,0,22.7879933,548.5856299,2.739244427,"After","Schreck",10.90439025,1.037601386,4,0.474380491,4,0.424115008,-0.372516359,0.595504839,1.87253035
"mar-g4",468,36,0,16.2029314,548.5856299,2.739244427,"After","Schreck",33.68576693,1.527446439,31,0,20,0,-1000,2.255648947,4.078830394
"mar-g4",468,36,0,52.00069624,548.5856299,2.739244427,"After","Schreck",14.47942307,1.160751258,5,0.20106193,8,0.210486708,-0.676775325,0.362226427,0.1737133
"mar-g4",468,36,0,38.848121,548.5856299,2.739244427,"After","Schreck",26.17123578,1.41782423,20,0,25,0.078539816,-1.104910119,1.067347933,1.632300054
"mar-g4",468,36,0,2.250495766,548.5856299,2.739244427,"After","Schreck",25.45743312,1.405814611,16,0.179070781,18,0.084823002,-1.071486363,2.204570114,3.941614936
"mar-g4",468,36,0,42.2965045,548.5856299,2.739244427,"After","Schreck",25.90142723,1.413323695,18,0,15,0,-1000,0.825479225,2.95284358
"mar-g4",468,36,0,4.943166413,548.5856299,2.739244427,"After","Schreck",31.49328798,1.498218005,29,0,18,0,-1000,1.281952205,3.702006691
